School Code,School Name,School Address1,School Address2,School City,School Province,School Postal Code,School Phone
4713,Southbend Colony School,5402 - 48A Avenue,,Camrose,AB,T4V0L3,(780) 672-6131
4801,Altario School,General Delivery,,Altario,AB,T0C0E0,(403) 552-3828
4802,Consort School,Bag Service 1002,,Consort,AB,T0C1B0,(403) 577-3654
4803,Veteran School,P.O. Box 649,,Veteran,AB,T0C2S0,(403) 575-3915
4804,Veteran Colony School,c/o Box 670,,Hanna,AB,T0J1P0,(403) 575-5638
4821,Brownfield Community School,P.O. Box 54,,Brownfield,AB,T0C0R0,(403) 578-2247
4822,Gus Wetter School,P.O. Box 119,,Castor,AB,T0C0X0,(403) 882-3242
4824,Coronation School,P.O. Box 280,"
956",Coronation,AB,T0C1C0,(403) 578-3661
4826,Lanes Lake Colony School,5031 50 Street,"
Box 1720",Stettler,AB,T0C2L0,(403) 741-9342
4827,Suncrest Colony School,5031 50 Street,"
Box 1720",Stettler,AB,T0C2L0,(403) 741-9342
4870,Theresetta Roman Catholic Separate School,P.O. Box 580,,Castor,AB,T0C0X0,(403) 882-3309
4901,Amisk School,P.O. Box 70,,Amisk,AB,T0B0B0,(780) 856-3771
4905,Hughenden Public School,Box 310,,Hughenden,AB,T0B2E0,(780) 856-3640
4907,Provost Public School,P.O. Box 389,,Provost,AB,T0B3S0,(780) 753-6824
4908,Highland View Colony School,P.O. BOX 58,,Hughenden,AB,T0B2E0,(780) 856-2367
4970,St. Thomas Aquinas School,P.O. Box 390,,Provost,AB,T0B3S0,(780) 753-6838
5001,Calgary Chinese Alliance School,150 Beddington Blvd. NE,,Calgary,AB,T3K2E2,(403) 274-7046
5002,Rundle Studio,7375 - 17 Avenue SW,,Calgary,AB,T3H3W5,(403) 250-7180
5007,Higher Ground Christian School,1 Shirley St SE,,Medicine Hat,AB,T1A8N4,(403) 527-2714
5101,Hugh Sutherland School,R.R. 1,,Carstairs,AB,T0M0N0,(403) 337-3326
5103,Cremona School,General Delivery,,Cremona,AB,T0M0R0,(403) 637-3856
5105,Didsbury High School,P.O. Box 700,,Didsbury,AB,T0M0W0,(403) 335-3356
5106,Ross Ford Elementary School,P.O. Bag 250,,Didsbury,AB,T0M0W0,(403) 335-3234
5107,Westglen School,Box 200,,Didsbury,AB,T0M0W0,(403) 335-8700
5112,Sundre High School,Postal Bag #2,,Sundre,AB,T0M1X0,(403) 638-4545
5115,École Olds High School,PO Box 3709,,Olds,AB,T4H1P5,(403) 556-3391
5116,École Olds Elementary School,5413 - 53 Street,,Olds,AB,T4H1S9,(403) 556-8477
5117,École Deer Meadow School,5411 - 61 Avenue,,Olds,AB,T4H1T2,(403) 556-1003
5118,Reed Ranch School,"Site 5, Box 12, RR 1",,Olds,AB,T4H1P2,(403) 556-2429
5119,HOME Base,C 5314 - 46 Street,,Olds,AB,T4H1B8,(403) 556-8606
5120,River Valley School,P.O. Bag 6,,Sundre,AB,T0M1X0,(403) 638-3939
5121,Neudorf Colony School,C/O Chinooks Edge School Divis,"
4904 50 St",Innisfail ,AB,T4G1W4,(403) 946-4011
5191,Horizon Alternate Program,5501 - 53 Street,,Olds,AB,T4H1J2,(403) 556-6310
5193,Olds Koinonia Christian School,P.O. Box 4039,,Olds,AB,T4H1P7,(403) 556-4038
5195,Koinonia Christian School (Red Deer) ,6014 - 57 Avenue,,Red Deer,AB,T4N4S9,(403) 346-1818
5197,Airdrie Christian Academy,77 Gateway Drive NE,,Airdrie,AB,T4B0J6,(403) 948-5100
5198,Olds Mountain View Christian School,"RR 2, Site 8, Box 2",,Olds,AB,T4H1P3,(403) 556-1551
5199,Bow Valley College - Airdrie Campus,345 - 6 Avenue SE,,Calgary,AB,T2G4V1,(403) 355-1910
5201,George McDougall High School,412 - 3 Avenue N.E.,,Airdrie,AB,T4B1R7,(403) 948-5935
5202,Ecole Airdrie Middle School,Postal Bag 9,"
332 - 1 Ave NE",Airdrie,AB,T4B2K5,(403) 948-5969
5203,Ecole Edwards Elementary School,241 Jensen Drive NE,,Airdrie,AB,T4B0G2,(403) 948-5922
5204,Chestermere Lake Middle School,128 West Lakeview Drive,,Chestermere,AB,T1X1J8,(403) 273-1343
5205,Beiseker Community School,P.O. Box 357,,Beiseker,AB,T0M0G0,(403) 947-3883
5206,Muriel Clayton Middle School,305 Acacia Drive S.E.,,Airdrie,AB,T4B1G2,(403) 948-2445
5207,R. J. Hawkey Elementary School,233 Big Springs Drive SE,,Airdrie,AB,T4A1C4,(403) 948-3939
5208,Chestermere High School,241078 RR 280 ,"
",Rocky View County,AB,T1X2L4,(403) 272-8868
5209,Cochrane High School,529 - 4 Avenue N.,,Cochrane,AB,T4C1Y6,(403) 932-2542
5212,Crossfield Elementary School,P.O. Box 369,,Crossfield,AB,T0M0S0,(403) 946-5696
5213,Indus School,7 Indus Court,,Indus,AB,T1X0H7,(403) 936-5855
5214,Kathyrn School,262006 Range Road 273,"
",Kathyrn,AB,T4A1J4,(403) 935-4291
5215,Springbank Middle School,244235 Range Rd 33,,Calgary,AB,T3Z2E8,(403) 242-4456
5216,Elbow Valley Elementary School,244209 Range Rd. 33,,Calgary,AB,T3Z2E8,(403) 242-1117
5217,Westbrook School,280265 RR 42 ,"
",Rocky View County,AB,T4C3A5,(403) 932-5443
5218,Beiseker Colony School,P.O. Box 368,,Beiseker,AB,T0M2A0,(403) 947-2382
5219,Fairview Colony School,Box 663,,Irricana,AB,T0M1B0,(403) 946-4023
5220,Tschetter Colony School,Box 147,,Irricana,AB,T0M1B0,(403) 935-4502
5221,Manachaban Middle School,724 Chiniki Drive,,Cochrane,AB,T4C1Y4,(403) 932-2215
5223,Springbank Community High School,32226 Springbank Rd.,,Calgary,AB,T3Z2L9,(403) 246-4771
5224,Elizabeth Barrett Elementary School,605 4 Avenue N,,Cochrane,AB,T4C1Y5,(403) 932-3151
5225,W. G. Murdoch School,P.O. Box 750,"
",Crossfield,AB,T0M0S0,(403) 946-5665
5226,Glenbow Elementary School,55 Glenpatrick Road,,Cochrane,AB,T4C1X7,(403) 932-4922
5228,Bert Church High School,1010 East Lake Boulevard,,Airdrie,AB,T4A2A1,(403) 948-3800
5229,Meadowbrook School,1796 Meadowbrook Drive,,Airdrie,AB,T4A2R1,(403) 948-5656
5230,A. E. Bowers Elementary School,1721 Summerfield Boulevard SE,,Airdrie,AB,T4B1T3,(403) 948-4511
5231,Mitford School,110 Quigley Drive,,Cochrane,AB,T4C1Y1,(403) 932-4457
5232,Banded Peak School,P.O. Bag 4,,Bragg Creek,AB,T0L0K0,(403) 949-2292
5235,Banff Community High School,P.O. Box 748,,Banff,AB,T1L1K1,(403) 762-4411
5236,Banff Elementary School,P.O. Box 748,,Banff,AB,T1L1K1,(403) 762-4465
5238,Lawrence Grassi Middle School,610 - 7 Avenue,,Canmore,AB,T1W2H5,(403) 678-6006
5239,Exshaw School,P. O. Box 40,,Exshaw,AB,T0L2C0,(403) 673-3656
5242,Elizabeth Rummel School,1033 Cougar Creek Drive,,Canmore,AB,T1W1C8,(403) 678-6292
5243,Canmore Collegiate,1800 - 8 Avenue,,Canmore,AB,T1W1Y2,(403) 678-6192
5250,Cochrane Learning Connection,228 River Avenue,,Cochrane,AB,T4C2C1,(403) 932-6131
5270,Our Lady Queen of Peace Elementary School,1820 - 1 Avenue N.,,Airdrie,AB,T4B2E6,(403) 500-2064
5290,Morley Community School,P.O. Box 238,,Morley,AB,T0L1N0,(403) 881-2755
5294,Chiila School,"250, 9911 Chiila Boulevard SW",,Tsuu T'ina,AB,T2W6H6,(403) 251-9955
5296,Many Horses High School,35 Bullhead Road,,Tsuut'ina,AB,T2W6H6,(403) 258-4826
5297,Rundle College Academy,4330 - 16 Street S.W.,,Calgary,AB,T2T4H9,(403) 250-2965
5298,Bow Valley College - High School Extension,345 - 6 Ave SE,,Calgary,AB,T2G4V1,(403) 410-1400
5299,Tsuu T'ina Bullhead Adult Education Centre,33 Bullhead Road ,,Tsuutina Nation,AB,T3T0A6,(403) 238-4222
5301,Blackie School,P.O. Box 310,,Blackie,AB,T0L0J0,(403) 601-1752
5302,Cayley School,904 Ross Avenue,,Cayley,AB,T0L0P0,(403) 601-2702
5303,Percy Pegler Elementary School,69 Okotoks Drive,,Okotoks,AB,T1S2B1,(403) 938-4449
5304,Senator Riley School,338 - 1 Avenue S.E.,,High River,AB,T1V1H6,(403) 652-2346
5305,Spitzee Elementary School,409 MacLeod Trail,,High River,AB,T1V1B4,(403) 652-2376
5306,High River Colony School,Box 5141,,High River,AB,T1V1M3,(403) 395-2375
5307,Millarville Community School,P.O. Box 29,"
10 Main Street",Millarville,AB,T0L1K0,(403) 938-7832
5308,Okotoks Junior High School,1 Pacific Avenue,,Okotoks,AB,T1S2A9,(403) 938-4426
5309,Red Deer Lake School,"Site 22, P.O.Box 1, R.R.8",178105 - 112 Street West,Calgary,AB,T2J2T9,(403) 938-5984
5310,Oilfields High School,P.O. Box 430,"
511 3 Street SW",Black Diamond,AB,T0L0H0,(403) 938-4973
5311,Turner Valley Elementary Junior High School,P.O. Box 450,,Turner Valley,AB,T0L2A0,(403) 938-7359
5312,C Ian McLaren School,P.O. Box 100,,Black Diamond,AB,T0L0H0,(403) 938-7295
5313,Longview School,P.O. Box 220,"
101 Morrison Road",Longview,AB,T0L1H0,(403) 601-1753
5314,Cayley Colony School,P.O. Box 10,,Cayley,AB,T0L0P0,(403) 395-2135
5315,MacMillan Colony School,R. R. #1,,Cayley,AB,T0L0P0,(403) 395-2220
5316,Right Honorable Joe Clark School,1208 - 9 Avenue S.E.,,High River,AB,T1V1L2,(403) 652-2020
5318,Big Rock School,33 Hunters Gate,,Okotoks,AB,T1S2A4,(403) 938-6666
5319,Foothills Composite High School,229 Woodhaven Dr.,,Okotoks,AB,T1S2A7,
5321,Dr Morris Gibson School,147 Crystalridge Drive,,Okotoks,AB,T1S2B2,(403) 938-6221
5322,Ecole Secondaire Highwood High School,P.O. Bag 14,,High River,AB,T1V1S1,(403) 652-5500
5323,Alberta High School of Fine Arts,229 Woodhaven Dr.,,Okotoks,AB,T1S2A7,
5324,Home Education,P.O. Box 1374,,Okotoks,AB,T1S1B3,
5326,Cameron Crossing School,"#101, 7 Riverside Drive West",,Okotoks,AB,T1S1A6,(403) 938-6072
5350,Bow Valley College (Outreach),346 - 6 Avenue SE,,Calgary,AB,T2G4V1,(403) 410-1400
5369,St. Paul's Academy,Box 137,,Okotoks,AB,T1S1A4,(403) 938-4119
5370,Good Shepherd School,52 Robinson Drive,,Okotoks,AB,T1S2A3,(403) 938-4318
5371,Holy Trinity Academy,RR#2,"
338072-32 Street East",Okotoks,AB,T1S1A2,(403) 938-2477
5372,The Centre for Learning@HOME,Box 137,,Okotoks,AB,T1S1A4,(403) 938-4119
5373,Holy Spirit Academy,4 - 21 Street S.E.,,High River,AB,T1V2A1,(403) 652-2889
5374,Holy Family Academy,112-4th Avenue,,Brooks,AB,T1R0Z1,(403) 362-8001
5390,Chief Jacob Bearspaw School,P.O. Box 146,,Eden Valley,AB,T0L2R0,(403) 558-2480
5393,Edison School,"Site 11, P.O. Box 2, R.R. 2","
Hwy 2A, 1KM North of Okotoks",Okotoks,AB,T1S1A2,(403) 938-7670
5397,Prince of Peace Lutheran School,243209 Garden Road NE,,Calgary,AB,T1X1E1,(403) 285-2288
5398,Calgary Quest School,3405 Spruce Drive S.W.,"
c/o Spruce Cliff Elementary",Calgary,AB,T3C0A5,(403) 253-0003
5401,Arrowwood Community School,P.O. Box 180,,Arrowwood,AB,T0L0B0,(403) 534-3825
5404,Champion School,P.O. Box 348,,Champion,AB,T0L0R0,(403) 897-3831
5405,Lomond Community School,P.O. Box 69,,Lomond,AB,T0L1G0,(403) 792-3620
5406,Milo Community School,P.O. Box 90,,Milo,AB,T0L1L0,(403) 599-3817
5410,County Central High School,P.O. Box 390,,Vulcan,AB,T0L2B0,
5411,Vulcan Prairieview Elementary School,P.O. Box 300,,Vulcan,AB,T0L2B0,(403) 485-2074
5412,New Dale Colony School,"101, 3305 - 18 Avenue N.",,Lethbridge,AB,T1H5S1,(587) 678-0257
5413,Riverbend Colony School,"101, 3305 - 18 Avenue N.",,Lethbridge,AB,T1H5S1,(403) 534-2245
5415,Lomond Colony School,6302 - 56 Street,,Taber,AB,T1G1Z9,(403) 792-2369
5416,Mialta Colony School,"101, 3305 - 18 Avenue N.",,Lethbridge,AB,T1H5S1,(403) 485-6454
5417,Wild Rose Colony School,"101, 3305 - 18 Avenue N.",,Lethbridge,AB,T1H5S1,(403) 328-4111
5436,Keho Lake Colony School,"101, 3305 - 18 Ave North",,Lethbridge,AB,T1H5S1,(403) 757-2100
5490,Springridge Colony School,"101, 3305 - 18 Avenue N.",,Lethbridge,AB,T1H5S1,(403) 643-2446
5491,Hope Christian School,P.O. Box 235,,Champion,AB,T0L0R0,(403) 897-3019
5492,Brant Christian School,P.O. Box 130,,Brant,AB,T0L0L0,(403) 684-3752
5501,Carseland School,P.O. Box 73,,Carseland,AB,T0J0M0,(403) 934-4161
5510,Westmount School,220 Wheatland Trail,,Strathmore,AB,T1P1B2,(403) 934-3041
5511,Sayre School,435A Highway 1,,Strathmore,AB,T1P1J4,(403) 934-5121
5512,Sandhills School,435A Highway 1,,Strathmore,AB,T1P1J4,(403) 934-5121
5513,Towers School,435A Highway 1,,Strathmore,AB,T1P1J4,(403) 934-5121
5514,Rosebud River School,435A Highway 1,,Strathmore,AB,T1P1J4,(403) 934-5121
5515,Hines School,435A Highway 1,,Strathmore,AB,T1P1J4,(403) 934-5121
5516,Rising Sun School,c/o 435A Highway 1,,Strathmore,AB,T1P1J4,(403) 934-5121
5517,École Brentwood Elementary School,95 Brentwood Drive W.,,Strathmore,AB,T1P1E3,(403) 934-5013
5519,Crowther Memorial Junior High School,190 Brent Boulevard,,Strathmore,AB,T1P1E6,(403) 934-4646
5520,Poplar Row School,435A Highway 1,,Strathmore,AB,T1P1J4,(403) 934-5121
5522,Rosebud Creek School,435A Highway 1,,Strathmore,AB,T1P1J4,(403) 934-5121
5523,Crawling Valley School,435A Highway 1,,Strathmore,AB,T1P1J4,(403) 934-5121
5525,Wheatland Elementary School,220 Brent Boulevard,,Strathmore,AB,T1P1K6,(403) 934-3318
5526,Drumheller Outreach,P.O. Box 248,,Drumheller,AB,T0J0Y1,(403) 823-6237
5527,Strathmore Store Front School,Box 2268,,Strathmore,AB,T1P1K2,(403) 934-9479
5590,Chief Crowfoot School,P.O. Box 1280,,Siksika,AB,T0J3W0,(403) 734-5320
5591,Old Sun Community College,P.O. Box 1250,,Siksika,AB,T0J3W0,(403) 734-3862
5595,Chief Old Sun Elementary School,P.O. Box 1279,,Siksika,AB,T0J3W0,(403) 734-5300
5596,Siksika Nation High School,P.O. Box 1220,,Siksika,AB,T0J3W0,(403) 734-5400
5601,Acme School,P.O. Box 326,,Acme,AB,T0M0A0,(403) 546-3845
5602,Carbon School,P.O. Box 250,,Carbon,AB,T0M0L0,(403) 572-3401
5606,Britestone Hutterite Colony,435A Highway 1,,Strathmore,AB,T1P1J4,(403) 934-5121
5607,Dr Elliott Community School,P.O. Box 120,,Linden,AB,T0M1J0,(403) 546-3863
5610,Three Hills School,P.O. Box 696,,Three Hills,AB,T0M2A0,(403) 443-5335
5612,Trochu Valley School,P.O. Box 190,,Trochu,AB,T0M2C0,(403) 442-3872
5615,Huxley Colony School,435A Highway 1,,Strathmore,AB,T1P1J4,(403) 934-5121
5616,Valleyview Colony School,"435A, Hwy 1",,Strathmore,AB,T1P1J4,(403) 934-5121
5691,Prairie Christian Academy,Box 68,,Three Hills,AB,T0M2A0,(403) 443-4220
5702,Delia School,P.O. Box 236,,Delia,AB,T0J0W0,(403) 364-3777
5705,Morrin School,P.O. Box 10,,Morrin,AB,T0J2B0,(403) 772-3838
5709,Starland Colony School,c/o Box 670,,Hanna,AB,T0J1P0,(403) 820-1360
5710,Verdant Valley Colony,c/o Box 670,,Hanna,AB,T0J1P0,(403) 820-1381
5711,Craigmyle Colony School,c/o Box 670,,Hanna,AB,T0J1P0,(403) 857-9281
5712,Blue Sky Colony School,c/o Box 670,,Hanna,AB,T0J1P0,(403) 857-9269
5725,Drumheller Valley Secondary School,450 - 17 Street E.,,Drumheller,AB,T0J0Y5,(403) 823-5171
5726,Greentree School,1050 - 12 Avenue S.E.,,Drumheller,AB,T0J0Y7,(403) 823-5244
5770,St. Anthony's School,1000 North Dinosaur Trail,,Drumheller,AB,T0J0Y1,(403) 823-3485
5792,Kneehill Christian School,P.O. Box 370,,Linden,AB,T0M1J0,(403) 546-3781
5802,Berry Creek Community School,101 Palliser Trail,"
Box 670",Hanna,AB,T0J1P0,(844) 566-3743
5827,Youngstown School,P.O. Box 69,,Youngstown,AB,T0J3P0,(403) 779-3822
5828,Handhills Colony School,c/o Box 670,,Hanna,AB,T0J1P0,(403) 854-2618
5829,Berry Creek Colony School,c/o Box 670,,Hanna,AB,T0J1P0,(403) 854-0999
5844,J. C. Charyk Hanna School,P.O. Box 1270,,Hanna,AB,T0J1P0,(403) 854-3642
5901,Warren Peers School,P.O. Box 90,,Acadia Valley,AB,T0J0A0,(403) 972-3744
5902,Shamrock Colony School,Box 610,,Bow Island,AB,T0K0G0,(403) 458-2327
5905,Eagle Butte High School,1150 Eagle Butte Road,,Dunmore,AB,T1B0J3,(403) 528-1996
5907,New Brigden School,General Delivery,,New Brigden,AB,T0J2G0,(403) 664-2490
5910,South Central High School,P.O. Box 299,,Oyen,AB,T0J2J0,(403) 664-3644
5911,Oyen Public School,P.O. Box 479,,Oyen,AB,T0J2J0,(403) 664-3733
5913,Acadia Colony School,P.O. Box 9,,Acadia Valley,AB,T0J0A0,(403) 664-2034
5914,Prairie View Colony School,P.O. Box 269,,Oyen,AB,T0J2J0,(403) 664-0077
5970,Assumption Roman Catholic School,P.O. Box 449,,Oyen,AB,T0J2J0,(403) 664-3643
6001,New Horizons School,1000 Strathcona Drive,,Sherwood Park,AB,T8A3R6,(780) 416-2353
6002,Westmount Mid/High School,2215 Uxbridge Dr. N.W.,,Calgary,AB,T2N4Y3,
6003,Boyle Street Education Centre,10312 - 105 Street,,Edmonton,AB,T5J1E6,(780) 428-1420
6004,Suzuki Charter School,10720 - 54 Street,,Edmonton,AB,T6A2H9,(780) 468-2598
6005,Centre for Academic and Personal Excellence,201 5 Street SW,,Medicine Hat,AB,T1A4G7,(403) 528-2983
6006,Aurora Academic Charter Elementary School,12245 - 131 Street,,Edmonton,AB,T5L1M8,(780) 454-1855
6007,"Almadina Language Charter Academy, Mountain View Campus",2031 Sable Drive S.E.,,Calgary,AB,T2B1R9,(403) 543-5074
6102,Isabelle Sellon School,P.O. Box 210,"
12602 18 Avenue",Blairmore,AB,T0K0E0,(403) 562-8816
6105,Horace Allen School,P.O. Box 400,"
2002 76 Street",Coleman,AB,T0K0M0,(403) 563-3998
6106,Crowsnest Consolidated High School,P.O. Box 520,"
8901 20 Avenue",Coleman,AB,T0K0M0,(403) 563-5651
6121,Livingstone School,P.O. Box 98,"
215 Robinson Avenue",Lundbreck,AB,T0K1H0,(403) 628-3897
6122,Matthew Halton High School,P.O. Box 1090,"
945 Davidson Avenue",Pincher Creek,AB,T0K1W0,(403) 627-4414
6123,Canyon Elementary School,P.O. Box 1120,"
408 Victoria Crescent",Pincher Creek,AB,T0K1W0,(403) 627-3118
6124,Waterton New Yarrow Colony School,Box 58,,Hillspring,AB,T0K1E0,
6125,Pincher Creek Sunset Colony,Box 1028,"
",Pincher Creek,AB,T0K1W0,
6126,Spring Point Colony School,Box 249,,Pincher Creek,AB,T0K1W0,(403) 627-9306
6170,St. Michael's School,P.O. Box 1750,,Pincher Creek,AB,T0K1W0,(403) 627-3488
6190,Piikani Nation Secondary School,P.O. Box 10,,Brocket,AB,T0K0H0,(403) 965-2121
6192,Rockyview Christian School,P.O. Box 1387,,Pincher Creek,AB,T0K1W0,(403) 627-5566
6194,Napi's Playground Elementary School,P.O. Box 10,"
1250 13 Ave.",Brocket,AB,T0K0H0,(403) 965-3877
6201,Cardston High School,Box 2790,,Cardston,AB,T0K0K0,(403) 653-4951
6203,Cardston Junior High School,P.O. Box 130,"
430 - 5 Avenue E.",Cardston,AB,T0K0K0,(403) 653-4958
6204,Cardston Elementary School,P.O. Box 487,"
730 - 4 Avenue W.",Cardston,AB,T0K0K0,(403) 653-4955
6207,Spring Glen Elementary School,P.O. Box 1010,"
322 - 1 Avenue N.W.",Glenwood,AB,T0K2R0,(403) 626-3611
6210,Magrath Junior Senior High School,P.O. Box 250,"
41 Centre Street S.",Magrath,AB,T0K1J0,(403) 758-3366
6211,Magrath Elementary School,P.O. Box 548,"
41 Centre Street S.",Magrath,AB,T0K1J0,(403) 758-3367
6212,Mountain View School,P.O. Box 30,,Mountain View,AB,T0K1N0,(403) 653-2404
6213,Big Bend Colony School,Box 10,,Cardston,AB,T0K0K0,(403) 653-1285
6214,Crystal Spring Colony School,Box 10,,Cardston,AB,T0K0K0,(403) 758-3304
6215,East Cardston Colony School,P.O. Box 10,,Cardston,AB,T0K0K0,
6216,Hutterville Colony School,Box 10,,Cardston,AB,T0K0K0,
6217,New Elm Colony School,Box 10,,Cardston,AB,T0K0K0,
6218,Old Elm Colony School,PO Box 10,,Cardston,AB,T0K0K0,(403) 758-3323
6219,Riverside Colony School,Box 10,,Cardston,AB,T0K0K0,
6220,Rockport Colony School,Box 10,,Cardston,AB,T0K0K0,
6221,Standoff Colony School,Box 10,,Cardston,AB,T0K0K0,
6222,West Raley Colony School,Box 10,,Cardston,AB,T0K0K0,
6223,Spring Glen Junior High School,P.O. Box 100,,Hill Spring,AB,T0K1E0,(403) 626-3616
6225,Deerfield Colony School,Box 10,,Cardston,AB,T0K0K0,
6290,Kainai High School,P.O. Box 2640,,Cardston,AB,T0K0K0,(403) 737-3963
6291,Aahsaopi Elementary School,General Delivery,,Glenwood,AB,T0K2R0,(403) 737-3808
6292,Saipoyi Community School,General Delivery,,Stand Off,AB,T0L1Y0,(403) 737-3772
6296,Red Crow Community College,P.O. Box 1258,,Cardston,AB,T0K0K0,(403) 737-2400
6297,Tatsikiisaapo'p Middle School,P.O. Box 250,,Cardston,AB,T0K0K0,(403) 737-2846
6302,Willow Creek Composite High School,P.O. Box 219,"
628 55 Avenue West",Claresholm,AB,T0L0T0,(403) 625-3387
6305,Granum Schools,P.O. Box 83,"
324 Dufferin Street",Granum,AB,T0L1A0,(403) 687-3734
6306,F. P. Walshe School,P.O. Box 760,"
1600 - 6 Avenue",Fort Macleod,AB,T0L0Z0,(403) 553-4411
6308,W. A. Day Elementary School,P.O. Box 1179,"
510 20 Street",Fort Macleod,AB,T0L0Z0,(403) 553-3362
6310,J. T. Foster School,P. O. Box 610,,Nanton,AB,T0L1R0,(403) 646-2264
6311,Stavely Elementary School,P.O. Box 339,"
4823 49 Street",Stavely,AB,T0L1Z0,(403) 549-3757
6313,Ewelme Colony School,PO Box 250,"
",Fort Macleod,AB,T0L0Z0,
6314,Daly Creek Colony School,PO Box 360,"
",Granum,AB,T0L1A0,
6315,Thompson Colony School,P.O. Box 160,,Fort Macleod,AB,T0L0Z0,(403) 553-2910
6316,Parkland Colony School,Box 729,"
",Nanton,AB,T0L1R0,
6317,A B Daley Community School,P.O. Box 1089,"
2409 24 Avenue",Nanton,AB,T0L1R0,(403) 646-3161
6319,Little Bow Colony School,P.O. Box 1587,,Vulcan,AB,T0L2B0,(403) 897-2195
6320,Clear Lake Colony School,P.O. Box 2078,"
",Claresholm,AB,T0L0T0,
6321,West Meadow Elementary School,P.O. Box 130,"
5613 8 Street West",Claresholm,AB,T0L0T0,(403) 625-4464
6322,Willow Creek Colony School,PO Box 1238,,Claresholm,AB,T0L0T0,
6390,Brant Colony School,"101, 3305 - 18 Avenue N.",,Lethbridge,AB,T1H5S1,(403) 684-3634
6401,Kate Andrews High School,2112 - 21 Street,,Coaldale,AB,T1M1L9,(403) 345-3383
6402,R. I. Baker Middle School,2112 - 13 Street,,Coaldale,AB,T1M1L7,(403) 345-3340
6403,John Davidson School Program,2016 - 19 Street,,Coaldale,AB,T1M1L8,
6404,Jennie Emery Elementary School,1101 - 22 Avenue,,Coaldale,AB,T1M1N9,(403) 345-2403
6405,Coalhurst High School,P.O. Box 978,,Coalhurst,AB,T0L0V0,(403) 381-4812
6406,Coalhurst Elementary School,P.O. Box 980,,Coalhurst,AB,T0L0V0,(403) 381-3330
6407,Sunnyside School,"101, 3305 - 18 Avenue N.",,Lethbridge,AB,T1H5S1,(403) 327-9214
6409,Huntsville School,P.O. Box 117,,Iron Springs,AB,T0K1G0,(403) 738-4522
6410,Noble Central School,P.O. Box 119,,Nobleford,AB,T0L1S0,(403) 824-3817
6411,Picture Butte High School,P.O. Box 1280,,Picture Butte,AB,T0K1V0,(403) 732-4404
6412,Dorothy Dalgliesh School,P.O. Box 370,,Picture Butte,AB,T0K1V0,(403) 732-5636
6417,Chin Lakes Colony School,"101, 3305 - 18 Avenue N.",,Lethbridge,AB,T1H5S1,(403) 643-8970
6418,Hofmann Colony School,"101, 3305 - 18 Avenue N.",,Lethbridge,AB,T1H5S1,(403) 345-2788
6419,Rock Lake Colony School,"101, 3305 - 18 Avenue N.",,Lethbridge,AB,T1H5S1,(403) 715-3793
6420,Allenby Colony,"101, 3305 - 18 Avenue North",,Lethbridge,AB,T1H5S1,(403) 327-5004
6421,Gold Ridge Colony School,"101, 3305 - 18 Avenue N.",,Lethbridge,AB,T1H5S1,(403) 738-4300
6423,White Lake Colony School,"101, 3305 - 18 Avenue N.",,Lethbridge,AB,T1H5S1,(403) 824-3800
6427,Palliser Home Education School,"101, 3305 - 18 Avenue N.",,Lethbridge,AB,T1H5S1,(403) 328-4111
6435,Ecole Agnes Davidson School,2103 - 20 Street S.,,Lethbridge,AB,T1K2G7,(403) 328-5153
6438,Fleetwood Bawden School,1222 - 9 Avenue S.,,Lethbridge,AB,T1J1V4,(403) 327-5818
6439,Galbraith School,1801 - 8A Avenue N.,,Lethbridge,AB,T1H1C5,(403) 327-3653
6440,General Stewart School,215 Corvette Crescent,,Lethbridge,AB,T1J3X6,(403) 328-1201
6442,Gilbert Paterson Middle School,2109 - 12 Avenue S.,,Lethbridge,AB,T1K0P1,(403) 329-0125
6444,Lakeview Elementary School,1129 Henderson Lake Boulevard,,Lethbridge,AB,T1K3B6,(403) 328-5454
6445,Nicholas Sheran Elementary School,380 Laval Boulevard,,Lethbridge,AB,T1K3Y2,(403) 381-1244
6446,Lethbridge Collegiate Institute,1701 - 5 Avenue S.,,Lethbridge,AB,T1J0W4,(403) 328-9606
6447,Park Meadows School,50 Meadowlark Boulevard North,,Lethbridge,AB,T1H4J4,(403) 328-9965
